date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:24:08	255/255	---M--	302	error ('Found')	text/html	date:Fri,%2002%20Dec%202022%2008:52:52%20GMT	http://www.fcibank.com.pk/Reports/FCIB-Quarterly-Report-March-2016.pdf	C:/My%20Web%20Sites/fcibank/www.fcibank.com.pk/Reports/FCIB-Quarterly-Report-March-2016.ac.delayed	(from https://www.fcibank.com.pk/index.php?route=common/page&pageid={425B0317-615C-FECE-42B9-A81844195479})
14:24:08	1658905/1658905	---M--	200	added ('OK')	application/pdf	etag:%22240e1f-195019-5302ef04a1527%22	https://www.fcibank.com.pk/Reports/FCIB-ANNUAL-ACCOUNTS-2011.pdf	C:/My%20Web%20Sites/fcibank/www.fcibank.com.pk/Reports/FCIB-ANNUAL-ACCOUNTS-2011.pdf	(from https://www.fcibank.com.pk/index.php?route=common/page&pageid={425B0317-615C-FECE-42B9-A81844195479})
14:24:11	249/249	---M--	302	error ('Found')	text/html	date:Fri,%2002%20Dec%202022%2008:52:54%20GMT	http://www.fcibank.com.pk/Reports/FCIBL-ANNUAL-ACCOUNTS-2008.pdf	C:/My%20Web%20Sites/fcibank/www.fcibank.com.pk/Reports/FCIBL-ANNUAL-ACCOUNTS-2008.ae.delayed	(from https://www.fcibank.com.pk/index.php?route=common/page&pageid={425B0317-615C-FECE-42B9-A81844195479})
14:24:16	1292983/1292983	---M--	200	added ('OK')	application/pdf	etag:%22240e45-13bab7-53fd8c91027be%22	https://www.fcibank.com.pk/Reports/FCIB-Quarterly-Sept-2016.pdf	C:/My%20Web%20Sites/fcibank/www.fcibank.com.pk/Reports/FCIB-Quarterly-Sept-2016.pdf	(from https://www.fcibank.com.pk/index.php?route=common/page&pageid={425B0317-615C-FECE-42B9-A81844195479})
14:24:18	247/247	---M--	302	error ('Found')	text/html	date:Fri,%2002%20Dec%202022%2008:53:00%20GMT	http://www.fcibank.com.pk/Reports/FCIB-Quarterly-Sept-2015.pdf	C:/My%20Web%20Sites/fcibank/www.fcibank.com.pk/Reports/FCIB-Quarterly-Sept-2015.b0.delayed	(from https://www.fcibank.com.pk/index.php?route=common/page&pageid={425B0317-615C-FECE-42B9-A81844195479})
14:24:20	393721/393721	---M--	200	added ('OK')	application/pdf	etag:%22240e52-601f9-5302ef3cfed3f%22	https://www.fcibank.com.pk/Reports/FCIBL-ANNUAL-ACCOUNTS-2008.pdf	C:/My%20Web%20Sites/fcibank/www.fcibank.com.pk/Reports/FCIBL-ANNUAL-ACCOUNTS-2008.pdf	(from https://www.fcibank.com.pk/index.php?route=common/page&pageid={425B0317-615C-FECE-42B9-A81844195479})
14:24:22	241/241	---M--	302	error ('Found')	text/html	date:Fri,%2002%20Dec%202022%2008:53:03%20GMT	http://www.fcibank.com.pk/Reports/Annual-Report-2007.pdf	C:/My%20Web%20Sites/fcibank/www.fcibank.com.pk/Reports/Annual-Report-2007.b2.delayed	(from https://www.fcibank.com.pk/index.php?route=common/page&pageid={425B0317-615C-FECE-42B9-A81844195479})
14:24:26	1602717/1602717	---M--	200	added ('OK')	application/pdf	etag:%22240e4d-18749d-53199d3b0e562%22	https://www.fcibank.com.pk/Reports/FCIB-Quarterly-Report-March-2016.pdf	C:/My%20Web%20Sites/fcibank/www.fcibank.com.pk/Reports/FCIB-Quarterly-Report-March-2016.pdf	(from https://www.fcibank.com.pk/index.php?route=common/page&pageid={425B0317-615C-FECE-42B9-A81844195479})
14:24:28	245/245	---M--	302	error ('Found')	text/html	date:Fri,%2002%20Dec%202022%2008:53:10%20GMT	http://www.fcibank.com.pk/Reports/FCIB-Quarterly-MAR2015.pdf	C:/My%20Web%20Sites/fcibank/www.fcibank.com.pk/Reports/FCIB-Quarterly-MAR2015.b4.delayed	(from https://www.fcibank.com.pk/index.php?route=common/page&pageid={425B0317-615C-FECE-42B9-A81844195479})
14:24:29	378718/378718	---M--	200	added ('OK')	application/pdf	etag:%22240e56-5c75e-5302eed2c5d6d%22	https://www.fcibank.com.pk/Reports/Annual-Report-2007.pdf	C:/My%20Web%20Sites/fcibank/www.fcibank.com.pk/Reports/Annual-Report-2007.pdf	(from https://www.fcibank.com.pk/index.php?route=common/page&pageid={425B0317-615C-FECE-42B9-A81844195479})
14:24:29	863702/863702	---M--	200	added ('OK')	application/pdf	etag:%22240e3a-d2dd6-5302ef3c300a3%22	https://www.fcibank.com.pk/Reports/FCIB-Quarterly-Sept-2015.pdf	C:/My%20Web%20Sites/fcibank/www.fcibank.com.pk/Reports/FCIB-Quarterly-Sept-2015.pdf	(from https://www.fcibank.com.pk/index.php?route=common/page&pageid={425B0317-615C-FECE-42B9-A81844195479})
14:24:31	245/245	---M--	302	error ('Found')	text/html	date:Fri,%2002%20Dec%202022%2008:53:13%20GMT	http://www.fcibank.com.pk/Reports/FCIB-Quarterly-SEP2014.pdf	C:/My%20Web%20Sites/fcibank/www.fcibank.com.pk/Reports/FCIB-Quarterly-SEP2014.b6.delayed	(from https://www.fcibank.com.pk/index.php?route=common/page&pageid={425B0317-615C-FECE-42B9-A81844195479})
14:24:34	245/245	---M--	302	error ('Found')	text/html	date:Fri,%2002%20Dec%202022%2008:53:16%20GMT	http://www.fcibank.com.pk/Reports/FCIB-Quarterly-MAR2014.pdf	C:/My%20Web%20Sites/fcibank/www.fcibank.com.pk/Reports/FCIB-Quarterly-MAR2014.b8.delayed	(from https://www.fcibank.com.pk/index.php?route=common/page&pageid={425B0317-615C-FECE-42B9-A81844195479})
14:24:35	598254/598254	---M--	200	added ('OK')	application/pdf	etag:%22240e5e-920ee-5302ef2a2d2e1%22	https://www.fcibank.com.pk/Reports/FCIB-Quarterly-MAR2015.pdf	C:/My%20Web%20Sites/fcibank/www.fcibank.com.pk/Reports/FCIB-Quarterly-MAR2015.pdf	(from https://www.fcibank.com.pk/index.php?route=common/page&pageid={425B0317-615C-FECE-42B9-A81844195479})
14:24:37	245/245	---M--	302	error ('Found')	text/html	date:Fri,%2002%20Dec%202022%2008:53:19%20GMT	http://www.fcibank.com.pk/Reports/FCIB-Quarterly-SEP2013.pdf	C:/My%20Web%20Sites/fcibank/www.fcibank.com.pk/Reports/FCIB-Quarterly-SEP2013.ba.delayed	(from https://www.fcibank.com.pk/index.php?route=common/page&pageid={425B0317-615C-FECE-42B9-A81844195479})
14:24:38	134657/134657	---M--	200	added ('OK')	application/pdf	etag:%22240e3b-20e01-5302ef2677781%22	https://www.fcibank.com.pk/Reports/FCIB-Quarterly-MAR2014.pdf	C:/My%20Web%20Sites/fcibank/www.fcibank.com.pk/Reports/FCIB-Quarterly-MAR2014.pdf	(from https://www.fcibank.com.pk/index.php?route=common/page&pageid={425B0317-615C-FECE-42B9-A81844195479})
14:24:40	245/245	---M--	302	error ('Found')	text/html	date:Fri,%2002%20Dec%202022%2008:53:22%20GMT	http://www.fcibank.com.pk/Reports/FCIB-Quarterly-MAR2013.pdf	C:/My%20Web%20Sites/fcibank/www.fcibank.com.pk/Reports/FCIB-Quarterly-MAR2013.bc.delayed	(from https://www.fcibank.com.pk/index.php?route=common/page&pageid={425B0317-615C-FECE-42B9-A81844195479})
14:24:41	178154/178154	---M--	200	added ('OK')	application/pdf	etag:%22240e3d-2b7ea-5302ef302e4bd%22	https://www.fcibank.com.pk/Reports/FCIB-Quarterly-SEP2013.pdf	C:/My%20Web%20Sites/fcibank/www.fcibank.com.pk/Reports/FCIB-Quarterly-SEP2013.pdf	(from https://www.fcibank.com.pk/index.php?route=common/page&pageid={425B0317-615C-FECE-42B9-A81844195479})
14:24:43	245/245	---M--	302	error ('Found')	text/html	date:Fri,%2002%20Dec%202022%2008:53:25%20GMT	http://www.fcibank.com.pk/Reports/FCIB-Quarterly-SEP2012.pdf	C:/My%20Web%20Sites/fcibank/www.fcibank.com.pk/Reports/FCIB-Quarterly-SEP2012.be.delayed	(from https://www.fcibank.com.pk/index.php?route=common/page&pageid={425B0317-615C-FECE-42B9-A81844195479})
14:24:44	611146/611146	---M--	200	added ('OK')	application/pdf	etag:%22240e36-9534a-5302ef37676cd%22	https://www.fcibank.com.pk/Reports/FCIB-Quarterly-SEP2014.pdf	C:/My%20Web%20Sites/fcibank/www.fcibank.com.pk/Reports/FCIB-Quarterly-SEP2014.pdf	(from https://www.fcibank.com.pk/index.php?route=common/page&pageid={425B0317-615C-FECE-42B9-A81844195479})
14:24:44	176469/176469	---M--	200	added ('OK')	application/pdf	etag:%22240e20-2b155-5302ef252b6fb%22	https://www.fcibank.com.pk/Reports/FCIB-Quarterly-MAR2013.pdf	C:/My%20Web%20Sites/fcibank/www.fcibank.com.pk/Reports/FCIB-Quarterly-MAR2013.pdf	(from https://www.fcibank.com.pk/index.php?route=common/page&pageid={425B0317-615C-FECE-42B9-A81844195479})
14:24:47	245/245	---M--	302	error ('Found')	text/html	date:Fri,%2002%20Dec%202022%2008:53:28%20GMT	http://www.fcibank.com.pk/Reports/FCIB-Quarterly-MAR2012.pdf	C:/My%20Web%20Sites/fcibank/www.fcibank.com.pk/Reports/FCIB-Quarterly-MAR2012.c0.delayed	(from https://www.fcibank.com.pk/index.php?route=common/page&pageid={425B0317-615C-FECE-42B9-A81844195479})
14:24:49	245/245	---M--	302	error ('Found')	text/html	date:Fri,%2002%20Dec%202022%2008:53:31%20GMT	http://www.fcibank.com.pk/Reports/FCIB-Quarterly-SEP2011.pdf	C:/My%20Web%20Sites/fcibank/www.fcibank.com.pk/Reports/FCIB-Quarterly-SEP2011.c2.delayed	(from https://www.fcibank.com.pk/index.php?route=common/page&pageid={425B0317-615C-FECE-42B9-A81844195479})
14:24:51	190710/190710	---M--	200	added ('OK')	application/pdf	etag:%22240e4b-2e8f6-5302ef23c92fc%22	https://www.fcibank.com.pk/Reports/FCIB-Quarterly-MAR2012.pdf	C:/My%20Web%20Sites/fcibank/www.fcibank.com.pk/Reports/FCIB-Quarterly-MAR2012.pdf	(from https://www.fcibank.com.pk/index.php?route=common/page&pageid={425B0317-615C-FECE-42B9-A81844195479})
14:24:52	192485/192485	---M--	200	added ('OK')	application/pdf	etag:%22240e4f-2efe5-5302ef2bde499%22	https://www.fcibank.com.pk/Reports/FCIB-Quarterly-SEP2011.pdf	C:/My%20Web%20Sites/fcibank/www.fcibank.com.pk/Reports/FCIB-Quarterly-SEP2011.pdf	(from https://www.fcibank.com.pk/index.php?route=common/page&pageid={425B0317-615C-FECE-42B9-A81844195479})
14:24:54	272/272	---M--	302	error ('Found')	text/html	date:Fri,%2002%20Dec%202022%2008:53:35%20GMT	http://www.fcibank.com.pk/Complaince/FCIBL-Website-Compliance-Certificate-June-2021.pdf	C:/My%20Web%20Sites/fcibank/www.fcibank.com.pk/Complaince/FCIBL-Website-Compliance-Certificate-June-2021.c5.delayed	(from https://www.fcibank.com.pk/index.php?route=common/page&pageid={147D8060-C82A-7360-6B2D-DEC84E182EA8})
14:24:56	97749/97749	---M--	200	added ('OK')	application/pdf	etag:%22241a5e-17dd5-5cfc9e1fc94d3%22	https://www.fcibank.com.pk/Complaince/FCIBL-Website-Compliance-Certificate-June-2021.pdf	C:/My%20Web%20Sites/fcibank/www.fcibank.com.pk/Complaince/FCIBL-Website-Compliance-Certificate-June-2021.pdf	(from https://www.fcibank.com.pk/index.php?route=common/page&pageid={147D8060-C82A-7360-6B2D-DEC84E182EA8})
14:24:58	270/270	---M--	302	error ('Found')	text/html	date:Fri,%2002%20Dec%202022%2008:53:40%20GMT	http://www.fcibank.com.pk/agm2020/FCIBL-Notice-AGM-2020-English.pdf	C:/My%20Web%20Sites/fcibank/www.fcibank.com.pk/agm2020/FCIBL-Notice-AGM-2020-English.c7.delayed	(from https://www.fcibank.com.pk/index.php?route=common/page&pageid={26B404C6-A7F4-B2BC-E0EB-AD42C30CEB0B})
14:25:01	724/724	---MC-	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202022%2008:53:42%20GMT	https://www.fcibank.com.pk/index.php?_route_=agm2020/FCIBL-Notice-AGM-2020-English.pdf	C:/My%20Web%20Sites/fcibank/www.fcibank.com.pk/index730f.html	(from https://www.fcibank.com.pk/index.php?route=common/page&pageid={26B404C6-A7F4-B2BC-E0EB-AD42C30CEB0B})
14:25:02	252/252	---M--	302	error ('Found')	text/html	date:Fri,%2002%20Dec%202022%2008:53:44%20GMT	http://www.fcibank.com.pk/AGM2022/FCIBL-Notice-AGM-2022-English.pdf	C:/My%20Web%20Sites/fcibank/www.fcibank.com.pk/AGM2022/FCIBL-Notice-AGM-2022-English.c9.delayed	(from https://www.fcibank.com.pk/index.php?route=common/page&pageid={26B404C6-A7F4-B2BC-E0EB-AD42C30CEB0B})
14:25:03	769320/769320	---M--	200	added ('OK')	application/pdf	etag:%22220c17-bbd28-5ec7bab609dd3%22	https://www.fcibank.com.pk/Corporate%20Briefing/FCIBL-CorporateBriefing-October-2022.pdf	C:/My%20Web%20Sites/fcibank/www.fcibank.com.pk/Corporate%20Briefing/FCIBL-CorporateBriefing-October-2022.pdf	(from https://www.fcibank.com.pk/index.php?route=common/page&pageid={B360FC4A-0A34-FE81-A78F-B989E933FAA7})
14:25:03	12407227/12407227	---M--	200	added ('OK')	application/pdf	etag:%22240e3f-bd51bb-5302ef121379c%22	https://www.fcibank.com.pk/Reports/FCIB-ANNUAL-ACCOUNTS-2009.pdf	C:/My%20Web%20Sites/fcibank/www.fcibank.com.pk/Reports/FCIB-ANNUAL-ACCOUNTS-2009.pdf	(from https://www.fcibank.com.pk/index.php?route=common/page&pageid={425B0317-615C-FECE-42B9-A81844195479})
14:25:06	249/249	---M--	302	error ('Found')	text/html	date:Fri,%2002%20Dec%202022%2008:53:47%20GMT	http://www.fcibank.com.pk/AGM2022/FCIBL-Notice-AGM-2022-Urdu.pdf	C:/My%20Web%20Sites/fcibank/www.fcibank.com.pk/AGM2022/FCIBL-Notice-AGM-2022-Urdu.cb.delayed	(from https://www.fcibank.com.pk/index.php?route=common/page&pageid={26B404C6-A7F4-B2BC-E0EB-AD42C30CEB0B})
14:25:06	37219/37219	---M--	200	added ('OK')	application/pdf	etag:%22220c12-9163-5ea5b1889305c%22	https://www.fcibank.com.pk/AGM2022/FCIBL-Notice-AGM-2022-English.pdf	C:/My%20Web%20Sites/fcibank/www.fcibank.com.pk/AGM2022/FCIBL-Notice-AGM-2022-English.pdf	(from https://www.fcibank.com.pk/index.php?route=common/page&pageid={26B404C6-A7F4-B2BC-E0EB-AD42C30CEB0B})
14:25:06	3949615/3949615	---M--	200	added ('OK')	application/pdf	etag:%22240e5a-3c442f-5302ef37716f6%22	https://www.fcibank.com.pk/Reports/FCIB-Quarterly-SEP2012.pdf	C:/My%20Web%20Sites/fcibank/www.fcibank.com.pk/Reports/FCIB-Quarterly-SEP2012.pdf	(from https://www.fcibank.com.pk/index.php?route=common/page&pageid={425B0317-615C-FECE-42B9-A81844195479})
14:25:08	269/269	---M--	302	error ('Found')	text/html	date:Fri,%2002%20Dec%202022%2008:53:50%20GMT	http://www.fcibank.com.pk/AGM2022/FCIBL-ProxyForm-2022-English.PDF	C:/My%20Web%20Sites/fcibank/www.fcibank.com.pk/AGM2022/FCIBL-ProxyForm-2022-English.cd.delayed	(from https://www.fcibank.com.pk/index.php?route=common/page&pageid={26B404C6-A7F4-B2BC-E0EB-AD42C30CEB0B})
14:25:09	318522/318522	---M--	200	added ('OK')	application/pdf	etag:%22220c13-4dc3a-5ea5b18a8f175%22	https://www.fcibank.com.pk/AGM2022/FCIBL-Notice-AGM-2022-Urdu.pdf	C:/My%20Web%20Sites/fcibank/www.fcibank.com.pk/AGM2022/FCIBL-Notice-AGM-2022-Urdu.pdf	(from https://www.fcibank.com.pk/index.php?route=common/page&pageid={26B404C6-A7F4-B2BC-E0EB-AD42C30CEB0B})
14:25:10	251/251	---M--	302	error ('Found')	text/html	date:Fri,%2002%20Dec%202022%2008:53:52%20GMT	http://www.fcibank.com.pk/AGM2022/FCIBL-ProxyForm-2022-English.pdf	C:/My%20Web%20Sites/fcibank/www.fcibank.com.pk/AGM2022/FCIBL-ProxyForm-2022-English.cf.delayed	(from https://www.fcibank.com.pk/index.php?route=common/page&pageid={26B404C6-A7F4-B2BC-E0EB-AD42C30CEB0B})
14:25:10	724/724	---MC-	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202022%2008:53:52%20GMT	https://www.fcibank.com.pk/index.php?_route_=AGM2022/FCIBL-ProxyForm-2022-English.PDF	C:/My%20Web%20Sites/fcibank/www.fcibank.com.pk/indexb7e4.html	(from https://www.fcibank.com.pk/index.php?route=common/page&pageid={26B404C6-A7F4-B2BC-E0EB-AD42C30CEB0B})
14:25:12	254/254	---M--	302	error ('Found')	text/html	date:Fri,%2002%20Dec%202022%2008:53:55%20GMT	http://www.fcibank.com.pk/AGM2022/FCIBL-PressRelease-AGM2022-Urdu.pdf	C:/My%20Web%20Sites/fcibank/www.fcibank.com.pk/AGM2022/FCIBL-PressRelease-AGM2022-Urdu.d1.delayed	(from https://www.fcibank.com.pk/index.php?route=common/page&pageid={26B404C6-A7F4-B2BC-E0EB-AD42C30CEB0B})
14:25:13	36234/36234	---M--	200	added ('OK')	application/pdf	etag:%22220c0e-8d8a-5ea5b2b1b67f7%22	https://www.fcibank.com.pk/AGM2022/FCIBL-ProxyForm-2022-English.pdf	C:/My%20Web%20Sites/fcibank/www.fcibank.com.pk/AGM2022/FCIBL-ProxyForm-2022-English.pdf	(from https://www.fcibank.com.pk/index.php?route=common/page&pageid={26B404C6-A7F4-B2BC-E0EB-AD42C30CEB0B})
14:25:14	258/258	---M--	302	error ('Found')	text/html	date:Fri,%2002%20Dec%202022%2008:53:57%20GMT	http://www.fcibank.com.pk/AGM2022/FCIBL-PressRelease-AGM-2022-English.pdf	C:/My%20Web%20Sites/fcibank/www.fcibank.com.pk/AGM2022/FCIBL-PressRelease-AGM-2022-English.d3.delayed	(from https://www.fcibank.com.pk/index.php?route=common/page&pageid={26B404C6-A7F4-B2BC-E0EB-AD42C30CEB0B})
14:25:16	408568/408568	---M--	200	added ('OK')	application/pdf	etag:%22220c15-63bf8-5ea5b18cf2ad9%22	https://www.fcibank.com.pk/AGM2022/FCIBL-PressRelease-AGM2022-Urdu.pdf	C:/My%20Web%20Sites/fcibank/www.fcibank.com.pk/AGM2022/FCIBL-PressRelease-AGM2022-Urdu.pdf	(from https://www.fcibank.com.pk/index.php?route=common/page&pageid={26B404C6-A7F4-B2BC-E0EB-AD42C30CEB0B})
14:25:18	518288/518288	---M--	200	added ('OK')	application/pdf	etag:%22220c14-7e890-5ea5b18afb010%22	https://www.fcibank.com.pk/AGM2022/FCIBL-PressRelease-AGM-2022-English.pdf	C:/My%20Web%20Sites/fcibank/www.fcibank.com.pk/AGM2022/FCIBL-PressRelease-AGM-2022-English.pdf	(from https://www.fcibank.com.pk/index.php?route=common/page&pageid={26B404C6-A7F4-B2BC-E0EB-AD42C30CEB0B})
